num_nodes,num_edges,average_degree,density,average_clustering,assortativity,transitivity,language,avg_degree_centrality,avg_betweenness_centrality,avg_closeness_centrality,edge_weight_mean,edge_weight_std,label_overlap_with_country,name,description,type,category,subcategory,label,item
473,931,3.936575052854123,0.004170100691582757,0.020839148939397124,-0.13215110900892765,0.00779896013864818,en,0.008340201383165513,0.006079517447889741,0.10365050819255514,1.171858216970999,0.6065367919631786,0.0,Stone Bell House,house in Prague,concept,visual arts,art gallery,cultural exclusive,http://www.wikidata.org/entity/Q27185
241,407,3.3775933609958506,0.007036652835408022,0.018518297738172027,-0.11331037170446334,0.008213552361396304,en,0.014073305670816045,0.015695584992795015,0.104963136836148,1.085995085995086,0.3902691441683002,0.0,stunt performer,person who performs stunts,concept,performing arts,actor,cultural agnostic,http://www.wikidata.org/entity/Q465501
175,292,3.337142857142857,0.009589490968801314,0.015186357878326605,-0.15341254658598316,0.011523046092184368,en,0.019178981937602625,0.01749689152120884,0.13281927432595408,1.1643835616438356,0.7897233541995176,0.005714285714285714,subterranean river,river that runs wholly or partly beneath the ground surface,concept,geography,river,cultural agnostic,http://www.wikidata.org/entity/Q1140845
157,253,3.2229299363057327,0.010329903642005553,0.03032947573069488,-0.10069617028979577,0.012244897959183673,en,0.020659807284011105,0.034367245657568234,0.08281549649508443,1.158102766798419,0.524784500578743,0.0,Studio 4°C,Japanese animation studio,entity,comics and anime,animation studio,cultural exclusive,http://www.wikidata.org/entity/Q182361
837,2215,5.292712066905615,0.0031654976476708225,0.005675894461711975,-0.10520513138496095,0.017916173529771866,en,0.006330995295341644,0.003792921779359771,0.22123882905433867,1.2708803611738149,1.2308069226918352,0.0011947431302270011,Showtime,American premium cable TV channel,entity,media,production company,cultural exclusive,http://www.wikidata.org/entity/Q23589
644,1154,3.5838509316770186,0.0027868203201220983,0.01606742919430561,-0.07151882993670378,0.0062478505101455925,en,0.005573640640244197,0.007219165677902691,0.11579089959173025,1.0901213171577122,0.40856024739331265,0.003105590062111801,Storming of the Bastille,1789 part of the French Revolution,entity,history,historical event,cultural representative,http://www.wikidata.org/entity/Q6539
1291,2627,4.069713400464756,0.0015774082947537815,0.009603878247533911,-0.14287785532047298,0.004333205752091421,en,0.0031548165895075634,0.0027164645201234235,0.17643496723842847,1.1614008374571756,1.1911943836892596,0.001549186676994578,shark,clade of predatory cartilaginous fish (Chondrichthyes),concept,biology,fish,cultural agnostic,http://www.wikidata.org/entity/Q7372
36,53,2.9444444444444446,0.04206349206349207,0.03896112328893346,-0.32205663778936816,0.021739130434782608,en,0.0841269841269841,0.04101307189542483,0.10191225456038894,1.0754716981132075,0.42776543580206156,0.0,Talk to Me,happening,entity,visual arts,happening,cultural exclusive,http://www.wikidata.org/entity/Q7679703
62,90,2.903225806451613,0.023796932839767318,0.0409675145063139,-0.19980137838690548,0.013513513513513514,en,0.04759386567953464,0.03655473294553147,0.08863410445869205,1.1,0.4229525846816507,0.0,Swept Away,1974 film by Lina Wertmüller,entity,films,film,cultural representative,http://www.wikidata.org/entity/Q1365
124,206,3.3225806451612905,0.013506425386834513,0.047387333395210174,-0.17534712207313885,0.016200294550810016,en,0.027012850773669023,0.023240703718512595,0.10161759821673308,1.0631067961165048,0.26236056537614877,0.0,Telegram style,clipped language used in telegrams,concept,literature,writing style,cultural agnostic,http://www.wikidata.org/entity/Q7696211
39,52,2.6666666666666665,0.03508771929824561,0.036491721589841354,-0.27736877440839874,0.010080645161290322,en,0.07017543859649122,0.018638071269650218,0.0623862732082565,1.1538461538461537,0.532938710021193,0.0,Tajikfilm,Soviet and Tajik film studio,entity,media,film studio,cultural exclusive,http://www.wikidata.org/entity/Q2465121
71,118,3.323943661971831,0.02374245472837022,0.03549082650621788,-0.2908630193524861,0.024822695035460994,en,0.04748490945674043,0.0370075525617473,0.14163985750937988,1.1101694915254237,0.4654849540630324,0.0,tell,term in poker,concept,gestures and habits,body language,cultural agnostic,http://www.wikidata.org/entity/Q674413
429,836,3.8974358974358974,0.00455307931943446,0.006120623078602958,-0.1333243389968619,0.012027491408934709,en,0.009106158638868917,0.007202273748926116,0.14487800013350038,1.1961722488038278,1.4851045712525532,0.0,technical writer,professional information communicator,concept,books,non-fiction writer,cultural agnostic,http://www.wikidata.org/entity/Q1568338
270,552,4.088888888888889,0.007600165220983065,0.01060230026068146,-0.136794923918309,0.018426103646833013,en,0.01520033044196613,0.012356227947416984,0.16314117625094748,1.164855072463768,0.8426990243631921,0.003703703703703704,terrestrial television,television content transmitted via signals in the air,concept,media,television,cultural agnostic,http://www.wikidata.org/entity/Q175122
1696,3658,4.313679245283019,0.0012724717537708021,0.0037747543834194697,-0.09542356371348491,0.0037227893489037364,en,0.002544943507541604,0.002209599108269398,0.17192429633264217,1.1560962274466922,0.9657713702345772,0.0011792452830188679,Renaissance,cultural movement that spanned the period roughly from the 14th to the 17th century,concept,visual arts,art movement,cultural representative,http://www.wikidata.org/entity/Q4692
116,182,3.1379310344827585,0.013643178410794602,0.009837897810405498,-0.1806844541064856,0.01545253863134658,en,0.027286356821589208,0.028352271232804652,0.10348200410958099,1.1428571428571428,0.926667532535576,0.0,time shifting,recording a program to be viewed or listened to after the airing time,concept,media,television,cultural agnostic,http://www.wikidata.org/entity/Q187120
95,172,3.6210526315789475,0.019260918253079507,0.049515541032663014,-0.25120526533634496,0.035783365570599614,en,0.03852183650615901,0.021664318655251723,0.18764481673331573,1.2848837209302326,0.7814740754914551,0.0,tidal river,river whose flow and level are influenced by tides,concept,geography,river,cultural agnostic,http://www.wikidata.org/entity/Q1074069
45,67,2.977777777777778,0.03383838383838384,0.06487220531088912,-0.26562538775610905,0.024752475247524754,en,0.06767676767676768,0.01657270378200611,0.08366931426812416,1.1194029850746268,0.4060140450368789,0.0,Tina Nordström,Swedish chef,entity,food,cook,cultural representative,http://www.wikidata.org/entity/Q3267562
758,1421,3.7493403693931397,0.0024764467433243988,0.008784259714642558,-0.1577364118849702,0.005847516671643276,en,0.0049528934866487975,0.004432055802205295,0.15051428006253223,1.1590429275158338,0.9296342149832011,0.002638522427440633,table salt,"mineral used as food ingredient, composed primarily of sodium chloride",concept,food,ingredient,cultural agnostic,http://www.wikidata.org/entity/Q11254
52,78,3.0,0.029411764705882353,0.03227131417698299,-0.21850245798620033,0.026143790849673203,en,0.05882352941176469,0.04153846153846153,0.12365366395343977,1.141025641025641,0.5932171949363731,0.0,trade magazine,periodical dedicated to a particular field,concept,media,magazine,cultural agnostic,http://www.wikidata.org/entity/Q685935
1342,3423,5.101341281669151,0.0019020661005477817,0.00303251077381842,-0.09914875370791174,0.016879386718987033,en,0.0038041322010955634,0.002738251649761873,0.1823219518694828,1.247735904177622,1.5145530231217792,0.0007451564828614009,Siuuu,Football celebration gesture,entity,gestures and habits,gesture,cultural representative,http://www.wikidata.org/entity/Q124619225
335,634,3.7850746268656716,0.005666279381535437,0.010019290845269252,-0.21394118835909742,0.012055302647108414,en,0.011332558763070873,0.007615346153195827,0.1402936829879736,1.2602523659305993,1.8320914078854567,0.0029850746268656717,university press,publisher associated with a university,concept,literature,publisher,cultural agnostic,http://www.wikidata.org/entity/Q479716
379,669,3.530343007915567,0.0046697658834862,0.017047016415954533,-0.16332381739727395,0.00874508089199825,en,0.0093395317669724,0.011064164052973077,0.10684130828429607,1.203288490284006,0.9829280905908674,0.0,The Intouchables,2011 film directed by Olivier Nakache and Éric Toledano,entity,films,film,cultural representative,http://www.wikidata.org/entity/Q595
238,421,3.53781512605042,0.007463744991667553,0.018200058098602902,-0.17409491985609082,0.01240272373540856,en,0.014927489983335105,0.013971572323415529,0.1139876328480134,1.1282660332541568,0.6299599093760507,0.004201680672268907,The World,artificial archipelago of various small islands,entity,architecture,architectural structure,cultural representative,http://www.wikidata.org/entity/Q270844
223,477,4.278026905829597,0.009635195733850443,0.02382529206298946,-0.08741202895677345,0.027958993476234855,en,0.019270391467700883,0.014536562413112136,0.13906622492728102,1.1907756813417192,0.669239395857978,0.004484304932735426,transport in Hungary,transport in Hungary,entity,transportation,transport,cultural agnostic,http://www.wikidata.org/entity/Q28543
290,550,3.793103448275862,0.006562462713280038,0.0339054972144301,-0.17063499261834078,0.014122952765250416,en,0.013124925426560075,0.010791398202282941,0.12458978938485599,1.1509090909090909,0.5853896067881094,0.0,Vaccinium sect. Cyanococcus,section of plants,concept,food,food,cultural agnostic,http://www.wikidata.org/entity/Q13178
716,1600,4.4692737430167595,0.003125366253857874,0.01160689427019995,-0.12896389111563655,0.008934845899006123,en,0.006250732507715747,0.004813173462532648,0.19399733994408938,1.15,0.7314369419163895,0.004189944134078212,train,form of rail transport consisting of a series of connected vehicles,concept,transportation,mode of transport,cultural agnostic,http://www.wikidata.org/entity/Q870
280,554,3.9571428571428573,0.0070916538658474144,0.00976976462371479,-0.1517429445184834,0.01716124419020379,en,0.014183307731694829,0.011190494608921155,0.15031145853722938,1.2346570397111913,1.0350313349496714,0.0,Venice Film Festival,"annual film festival held in Venice, Italy",entity,films,film festival,cultural representative,http://www.wikidata.org/entity/Q49024
861,2170,5.040650406504065,0.002930610701455852,0.009629321242534065,-0.0842380607379151,0.016265437623053516,en,0.005861221402911704,0.0040030963353271535,0.17654474982912327,1.147926267281106,0.7137606216220063,0.0,traditional animation,animation technique in which frames are hand-drawn,concept,comics and anime,animation technique,cultural agnostic,http://www.wikidata.org/entity/Q184781
173,301,3.479768786127168,0.010115606936416185,0.02349218833168706,-0.12079707816982176,0.011458333333333333,en,0.02023121387283237,0.02029410354312541,0.14801789721570308,1.1528239202657806,0.6646511328993322,0.005780346820809248,Wanderer,"German manufacturer of bicycles, motorcycles and automobiles",entity,transportation,automobile manufacturer,cultural exclusive,http://www.wikidata.org/entity/Q59183
94,154,3.276595744680851,0.017616106154198122,0.04378763265931338,-0.09497623476487482,0.019464720194647202,en,0.035232212308396245,0.0380074204490068,0.11660989948778515,1.1168831168831168,0.3770709387261812,0.0,wolf pit,pit for trapping wolves,entity,architecture,construction,cultural agnostic,http://www.wikidata.org/entity/Q1552567
796,1614,4.055276381909548,0.0025504882905091493,0.008129402459154526,-0.09522206314532186,0.007312957059816239,en,0.005100976581018299,0.0048507552097575785,0.13934681475151306,1.1195786864931847,0.6734113497995998,0.001256281407035176,Voodoo Church,"religion practiced by the Aja, Ewe, and Fon people",concept,philosophy and religion,religion,cultural representative,http://www.wikidata.org/entity/Q177764
962,2136,4.4407484407484406,0.0023104830597026225,0.010110364360783105,-0.10988394297637931,0.00847829264727379,en,0.004620966119405246,0.003962062223313524,0.17928803443539548,1.1470037453183521,0.7406852354161656,0.0010395010395010396,volcano,"natural, surface vent or fissure usually in a mountainous form",concept,geography,mountain,cultural agnostic,http://www.wikidata.org/entity/Q8072
1108,2268,4.093862815884476,0.0018490798626397817,0.0032349371652100074,-0.1198670486348945,0.005410983037197363,en,0.0036981597252795633,0.003142761566579811,0.142186997473749,1.1384479717813052,1.1289300034813656,0.0,Vaslav Nijinsky,Polish-Russian ballet dancer and choreographer,entity,performing arts,choreographer,cultural representative,http://www.wikidata.org/entity/Q194363
583,1225,4.202401372212693,0.0036103104572273994,0.02752672129674017,-0.1401268801805725,0.008364427860696518,en,0.007220620914454799,0.0056000557907036185,0.19317441188332826,1.1453061224489796,0.5925631010601535,0.003430531732418525,waffle,"batter- or dough-based food cooked between two patterned, shaped plates",concept,food,dish,cultural representative,http://www.wikidata.org/entity/Q375
127,205,3.2283464566929134,0.012810898637670291,0.016324273941078916,-0.1887248599021118,0.011473429951690822,en,0.025621797275340575,0.022192225971753535,0.09127130944721377,1.1219512195121952,0.6086819807732319,0.0,Yanka Kupala,Belarusian writer (1882–1942),entity,literature,poet,cultural representative,http://www.wikidata.org/entity/Q377
1176,2449,4.164965986394558,0.0017723259516572586,0.010343243545382014,-0.13607082271432608,0.006270633324479187,en,0.0035446519033145176,0.00265238068114991,0.1370057820322695,1.1706819109840751,1.5566943336280887,0.0017006802721088435,traditional folk music,"local or regional traditional music that was originally produced in performance and transmitted in community conditions, as well as music written stylistically and/or ideologically within these traditions",entity,music,music genre,cultural agnostic,http://www.wikidata.org/entity/Q235858
119,215,3.6134453781512605,0.015311209229454493,0.039270774341500635,-0.2006788257796416,0.02191464821222607,en,0.03062241845890898,0.021897676932572246,0.12522946131985943,1.1023255813953488,0.37197672601176196,0.008403361344537815,Yếm,a traditional Vietnamese bodice,concept,fashion,clothing,cultural exclusive,http://www.wikidata.org/entity/Q615394
818,1637,4.002444987775061,0.002449476736704444,0.007211163842509587,-0.14772599322469157,0.005091344713986224,en,0.004898953473408888,0.0038930703224300867,0.19194358623504662,1.1777642028100184,1.0037409005049756,0.0012224938875305623,wilderness,undisturbed natural environment,concept,geography,environment,cultural agnostic,http://www.wikidata.org/entity/Q911871
95,165,3.473684210526316,0.018477043673012318,0.022954572172014777,-0.19649680781722426,0.014571948998178506,en,0.03695408734602463,0.03243627256198148,0.1672977777151917,1.103030303030303,0.4999908171792203,0.0,xunfu,high government official of the Chinese Ming and Qing dynasties,concept,politics,politician,cultural exclusive,http://www.wikidata.org/entity/Q56911
1531,3268,4.269105160026126,0.0013951324052372963,0.007078764482965231,-0.12445827757083971,0.003758700121368241,en,0.0027902648104745926,0.002418414206974675,0.1727934239745348,1.1064871481028151,0.5528778808934375,0.001959503592423253,Sufism,body of mystical practice within Islam,concept,philosophy and religion,religious movement,cultural representative,http://www.wikidata.org/entity/Q9603
1617,3606,4.460111317254174,0.0013799849372692372,0.001813702807708994,-0.08177507251710009,0.006007650559079317,en,0.002759969874538474,0.002470512578521389,0.14502592275077258,1.201885745978924,2.805836717096727,0.0012368583797155227,South Korea,country in East Asia,entity,politics,government agency,cultural representative,http://www.wikidata.org/entity/Q884
180,303,3.3666666666666667,0.009404096834264433,0.009875295149250429,-0.13611096627345667,0.013382687927107062,en,0.018808193668528865,0.01713239037794935,0.0869154450187277,1.273927392739274,1.1378052325435286,0.0,Würzburg Residence,"cultural heritage monument D-6-63-000-454 (0) in Würzburg, Bavaria",entity,history,museum,cultural representative,http://www.wikidata.org/entity/Q156316
1142,2248,3.936952714535902,0.0017252202955897905,0.0034361635580045257,-0.10579291118605572,0.004375098835064045,en,0.0034504405911795813,0.0035982414105811297,0.14804483893602308,1.0756227758007118,0.8755131002233818,0.0008756567425569177,writer,person who uses written words to communicate ideas and to produce literary works,concept,visual arts,artist,cultural agnostic,http://www.wikidata.org/entity/Q36180
1415,3481,4.9201413427561835,0.0017397953828699377,0.002094018729075336,-0.10919191545101346,0.008428698691153293,en,0.003479590765739875,0.002354989258366639,0.1957408698176684,1.1950588911232405,1.6266379068184424,0.0007067137809187279,Volkswagen,German automotive brand; manufacturing subsidiary of Volkswagen Group,entity,transportation,automobile manufacturer,cultural representative,http://www.wikidata.org/entity/Q246
